file_path,label
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (38).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (39).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (4).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (40).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (41).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (42).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (43).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (44).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (45).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (46).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (47).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (48).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (49).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (5).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (50).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (51).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (52).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (53).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (54).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (55).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (56).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (57).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (58).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (59).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (6).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (60).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (61).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (62).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (63).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (64).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (65).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (66).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (67).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (68).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (69).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (7).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (70).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (71).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (72).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (73).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (74).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (75).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (76).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (77).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (78).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (79).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (8).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (80).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (81).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (82).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (83).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (84).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (85).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (86).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (87).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (88).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (89).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (9).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (90).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (91).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (92).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (93).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (94).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (95).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (96).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (97).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (98).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d (99).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/d.jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (1).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (10).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (100).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (101).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (102).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (103).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (104).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (105).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (106).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (107).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (108).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (109).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (11).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (110).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (111).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (112).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (113).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (114).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (115).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (116).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (117).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (118).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (119).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (12).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (120).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (121).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (122).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (123).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (124).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (125).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (126).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (127).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (128).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (129).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (13).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (130).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (131).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (132).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (133).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (134).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (135).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (136).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (137).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (138).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (139).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (14).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (140).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (141).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (142).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (143).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (144).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (145).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (146).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (147).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (148).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (149).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (15).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (150).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (151).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (152).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (153).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (154).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (155).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (156).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (157).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (158).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (159).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (16).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (160).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (161).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (162).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (163).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (164).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (165).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (166).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (167).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (168).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (169).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (17).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (170).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (171).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (172).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (173).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (174).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (175).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (176).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (177).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (178).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (179).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (18).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (180).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (181).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (182).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (183).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (184).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (185).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (186).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/e (187).jpg,e
